"Step","Group: mergevd-v0 - adv_rewards","Group: mergevd-v0 - adv_rewards__MIN","Group: mergevd-v0 - adv_rewards__MAX"
"4000","0.20785219399538107","0.20785219399538107","0.20785219399538107"
"8000","0.2591792656587473","0.2591792656587473","0.2591792656587473"
"12000","0.1483050847457627","0.1483050847457627","0.1483050847457627"
"16000","0.26104417670682734","0.26104417670682734","0.26104417670682734"
"20000","0.48484848484848486","0.48484848484848486","0.48484848484848486"
"24000","0.9090909090909091","0.9090909090909091","0.9090909090909091"
"28000","1.3953488372093024","1.3953488372093024","1.3953488372093024"
"32000","2.03125","2.03125","2.03125"
"36000","2.230769230769231","2.230769230769231","2.230769230769231"
"40000","2.829827915869981","2.829827915869981","2.829827915869981"
"44000","2.6550387596899223","2.6550387596899223","2.6550387596899223"
"48000","2.832699619771863","2.832699619771863","2.832699619771863"
"52000","3.3582089552238807","3.3582089552238807","3.3582089552238807"
"56000","2.857142857142857","2.857142857142857","2.857142857142857"
"60000","3.133462282398453","3.133462282398453","3.133462282398453"
"64000","3.09021113243762","3.09021113243762","3.09021113243762"
"68000","3.0409356725146197","3.0409356725146197","3.0409356725146197"
"72000","2.9791271347248576","2.9791271347248576","2.9791271347248576"
"76000","2.924901185770751","2.924901185770751","2.924901185770751"
"80000","2.743538767395626","2.743538767395626","2.743538767395626"
"84000","3.108910891089109","3.108910891089109","3.108910891089109"
"88000","2.9518072289156625","2.9518072289156625","2.9518072289156625"
"92000","3.276190476190476","3.276190476190476","3.276190476190476"
"96000","3.3723196881091617","3.3723196881091617","3.3723196881091617"
"100000","3.474088291746641","3.474088291746641","3.474088291746641"
"104000","3.549618320610687","3.549618320610687","3.549618320610687"
"108000","3.25","3.25","3.25"
"112000","3.1712062256809337","3.1712062256809337","3.1712062256809337"
"116000","3.2023575638506876","3.2023575638506876","3.2023575638506876"
"120000","3.365019011406844","3.365019011406844","3.365019011406844"
"124000","3.147410358565737","3.147410358565737","3.147410358565737"
"128000","3.294346978557505","3.294346978557505","3.294346978557505"
"132000","3.43811394891945","3.43811394891945","3.43811394891945"
"136000","3.4339622641509435","3.4339622641509435","3.4339622641509435"
"140000","3.726937269372694","3.726937269372694","3.726937269372694"
"144000","4.177215189873418","4.177215189873418","4.177215189873418"
"148000","5.05982905982906","5.05982905982906","5.05982905982906"
"152000","5.634266886326194","5.634266886326194","5.634266886326194"
"156000","5.730706075533662","5.730706075533662","5.730706075533662"
"160000","6.495468277945619","6.495468277945619","6.495468277945619"
"164000","6.7164179104477615","6.7164179104477615","6.7164179104477615"
"168000","6.8584070796460175","6.8584070796460175","6.8584070796460175"
"172000","7.008797653958944","7.008797653958944","7.008797653958944"
"176000","7.065693430656935","7.065693430656935","7.065693430656935"
"180000","7.4529667149059335","7.4529667149059335","7.4529667149059335"
"184000","7.050147492625369","7.050147492625369","7.050147492625369"
"188000","7.478386167146974","7.478386167146974","7.478386167146974"
"192000","7.938288920056101","7.938288920056101","7.938288920056101"
"196000","7.629733520336606","7.629733520336606","7.629733520336606"
"200000","7.132459970887918","7.132459970887918","7.132459970887918"
"204000","7.890295358649789","7.890295358649789","7.890295358649789"
"208000","7.811634349030471","7.811634349030471","7.811634349030471"
"212000","7.510548523206751","7.510548523206751","7.510548523206751"
"216000","7.7622377622377625","7.7622377622377625","7.7622377622377625"
"220000","7.507204610951009","7.507204610951009","7.507204610951009"
"224000","7.72005772005772","7.72005772005772","7.72005772005772"
"228000","7.912087912087912","7.912087912087912","7.912087912087912"
"232000","8.1267217630854","8.1267217630854","8.1267217630854"
"236000","7.635605006954103","7.635605006954103","7.635605006954103"
"240000","8.027586206896551","8.027586206896551","8.027586206896551"
"244000","7.989056087551299","7.989056087551299","7.989056087551299"
"248000","7.988826815642458","7.988826815642458","7.988826815642458"
"252000","7.906976744186046","7.906976744186046","7.906976744186046"
"256000","8.497267759562842","8.497267759562842","8.497267759562842"
"260000","8.041958041958042","8.041958041958042","8.041958041958042"
"264000","7.318840579710145","7.318840579710145","7.318840579710145"
"268000","7.447698744769874","7.447698744769874","7.447698744769874"
"272000","8.199181446111869","8.199181446111869","8.199181446111869"
"276000","8.21236559139785","8.21236559139785","8.21236559139785"
"280000","7.90633608815427","7.90633608815427","7.90633608815427"
"284000","8.4","8.4","8.4"
"288000","8.205128205128204","8.205128205128204","8.205128205128204"
"292000","8.312925170068027","8.312925170068027","8.312925170068027"
"296000","8.55807743658211","8.55807743658211","8.55807743658211"
"300000","8.228882833787466","8.228882833787466","8.228882833787466"
"304000","8.052851182197497","8.052851182197497","8.052851182197497"
"308000","8.3377308707124","8.3377308707124","8.3377308707124"
"312000","8.240866035182679","8.240866035182679","8.240866035182679"
"316000","8.070652173913043","8.070652173913043","8.070652173913043"
"320000","8.03347280334728","8.03347280334728","8.03347280334728"
"324000","8.513513513513514","8.513513513513514","8.513513513513514"
"328000","7.854195323246217","7.854195323246217","7.854195323246217"
"332000","8.509234828496043","8.509234828496043","8.509234828496043"
"336000","8.057065217391305","8.057065217391305","8.057065217391305"
"340000","8.048090523338049","8.048090523338049","8.048090523338049"
"344000","7.88218793828892","7.88218793828892","7.88218793828892"
"348000","8.173207036535858","8.173207036535858","8.173207036535858"
"352000","8.1353591160221","8.1353591160221","8.1353591160221"
"356000","8.144611186903138","8.144611186903138","8.144611186903138"
"360000","7.980636237897649","7.980636237897649","7.980636237897649"
"364000","8.165997322623829","8.165997322623829","8.165997322623829"
"368000","8.24585635359116","8.24585635359116","8.24585635359116"
"372000","6.586538461538462","6.586538461538462","6.586538461538462"
"376000","7.406340057636887","7.406340057636887","7.406340057636887"
"380000","8.123287671232877","8.123287671232877","8.123287671232877"
"384000","8.041379310344828","8.041379310344828","8.041379310344828"
"388000","8.146611341632088","8.146611341632088","8.146611341632088"
"392000","8.18918918918919","8.18918918918919","8.18918918918919"
"396000","8.243967828418231","8.243967828418231","8.243967828418231"
"400000","8.203753351206434","8.203753351206434","8.203753351206434"
"404000","7.872340425531915","7.872340425531915","7.872340425531915"
"408000","8.264352469959947","8.264352469959947","8.264352469959947"
"412000","8.416779431664411","8.416779431664411","8.416779431664411"
"416000","8.12754409769335","8.12754409769335","8.12754409769335"
"420000","7.9178470254957505","7.9178470254957505","7.9178470254957505"
"424000","8.22972972972973","8.22972972972973","8.22972972972973"
"428000","8.355795148247978","8.355795148247978","8.355795148247978"
"432000","8.27027027027027","8.27027027027027","8.27027027027027"
"436000","8.152173913043478","8.152173913043478","8.152173913043478"
"440000","7.857142857142857","7.857142857142857","7.857142857142857"
"444000","7.863128491620111","7.863128491620111","7.863128491620111"
"448000","8.215258855585832","8.215258855585832","8.215258855585832"
"452000","8.278688524590164","8.278688524590164","8.278688524590164"
"456000","7.900403768506057","7.900403768506057","7.900403768506057"
"460000","8.122448979591837","8.122448979591837","8.122448979591837"
"464000","8.319783197831978","8.319783197831978","8.319783197831978"
"468000","7.797783933518006","7.797783933518006","7.797783933518006"
"472000","8.130081300813009","8.130081300813009","8.130081300813009"
"476000","7.777777777777778","7.777777777777778","7.777777777777778"
"480000","7.988904299583911","7.988904299583911","7.988904299583911"
"484000","8.389261744966444","8.389261744966444","8.389261744966444"
"488000","8.215767634854771","8.215767634854771","8.215767634854771"
"492000","7.912087912087912","7.912087912087912","7.912087912087912"
"496000","8.324175824175825","8.324175824175825","8.324175824175825"
"500000","8.002735978112176","8.002735978112176","8.002735978112176"
"504000","8.01899592944369","8.01899592944369","8.01899592944369"
"508000","8.045822102425875","8.045822102425875","8.045822102425875"
"512000","8.221024258760108","8.221024258760108","8.221024258760108"
"516000","8.170894526034713","8.170894526034713","8.170894526034713"
"520000","8.205128205128204","8.205128205128204","8.205128205128204"
"524000","8.079561042524006","8.079561042524006","8.079561042524006"
"528000","8.324396782841823","8.324396782841823","8.324396782841823"
"532000","8.28146143437077","8.28146143437077","8.28146143437077"
"536000","8.050139275766016","8.050139275766016","8.050139275766016"
"540000","8.575197889182059","8.575197889182059","8.575197889182059"
"544000","8.453333333333333","8.453333333333333","8.453333333333333"
"548000","8.030303030303031","8.030303030303031","8.030303030303031"
"552000","8.201936376210234","8.201936376210234","8.201936376210234"
"556000","8.30393487109905","8.30393487109905","8.30393487109905"
"560000","8.195592286501377","8.195592286501377","8.195592286501377"
"564000","8.156808803301239","8.156808803301239","8.156808803301239"
"568000","8.266666666666667","8.266666666666667","8.266666666666667"
"572000","8.437086092715232","8.437086092715232","8.437086092715232"
"576000","8.449408672798949","8.449408672798949","8.449408672798949"
"580000","8.364116094986807","8.364116094986807","8.364116094986807"
"584000","8.146666666666667","8.146666666666667","8.146666666666667"
"588000","6.5086887835703005","6.5086887835703005","6.5086887835703005"
"592000","7.326440177252585","7.326440177252585","7.326440177252585"
"596000","7.855153203342619","7.855153203342619","7.855153203342619"
"600000","7.940340909090909","7.940340909090909","7.940340909090909"
"604000","7.99721835883171","7.99721835883171","7.99721835883171"
"608000","8.083333333333334","8.083333333333334","8.083333333333334"
"612000","8.284182305630027","8.284182305630027","8.284182305630027"
"616000","8.225806451612904","8.225806451612904","8.225806451612904"
"620000","8.389261744966444","8.389261744966444","8.389261744966444"
"624000","8.419654714475431","8.419654714475431","8.419654714475431"
"628000","8.44804318488529","8.44804318488529","8.44804318488529"
"632000","8.373015873015873","8.373015873015873","8.373015873015873"
"636000","8.264352469959947","8.264352469959947","8.264352469959947"
"640000","8.375165125495377","8.375165125495377","8.375165125495377"
"644000","8.183060109289617","8.183060109289617","8.183060109289617"
"648000","8.181818181818182","8.181818181818182","8.181818181818182"
"652000","8.112947658402204","8.112947658402204","8.112947658402204"
"656000","8.51261620185923","8.51261620185923","8.51261620185923"
"660000","7.865168539325842","7.865168539325842","7.865168539325842"
"664000","7.951807228915663","7.951807228915663","7.951807228915663"
"668000","8.368983957219251","8.368983957219251","8.368983957219251"
"672000","8.173076923076923","8.173076923076923","8.173076923076923"
"676000","8.159340659340659","8.159340659340659","8.159340659340659"
"680000","8.274932614555256","8.274932614555256","8.274932614555256"
"684000","8.598130841121495","8.598130841121495","8.598130841121495"
"688000","8.022130013831259","8.022130013831259","8.022130013831259"
"692000","8.255659121171771","8.255659121171771","8.255659121171771"
"696000","8.388814913448735","8.388814913448735","8.388814913448735"
"700000","8.408488063660478","8.408488063660478","8.408488063660478"
"704000","8.175765645805592","8.175765645805592","8.175765645805592"
"708000","8.605263157894736","8.605263157894736","8.605263157894736"
"712000","7.819444444444445","7.819444444444445","7.819444444444445"
"716000","7.895460797799175","7.895460797799175","7.895460797799175"
"720000","7.869986168741355","7.869986168741355","7.869986168741355"
"724000","7.994652406417113","7.994652406417113","7.994652406417113"
"728000","8.236092265943013","8.236092265943013","8.236092265943013"
"732000","8.122448979591837","8.122448979591837","8.122448979591837"
"736000","8.184281842818429","8.184281842818429","8.184281842818429"
"740000","8.47883597883598","8.47883597883598","8.47883597883598"
"744000","8.26259946949602","8.26259946949602","8.26259946949602"
"748000","8.137651821862349","8.137651821862349","8.137651821862349"
"752000","8.096551724137932","8.096551724137932","8.096551724137932"
"756000","8.192934782608695","8.192934782608695","8.192934782608695"
"760000","8.010899182561309","8.010899182561309","8.010899182561309"
"764000","8.304172274562584","8.304172274562584","8.304172274562584"
"768000","8.249336870026525","8.249336870026525","8.249336870026525"
"772000","8.284574468085106","8.284574468085106","8.284574468085106"
"776000","8.275862068965518","8.275862068965518","8.275862068965518"
"780000","8.425302826379543","8.425302826379543","8.425302826379543"
"784000","8.41688654353562","8.41688654353562","8.41688654353562"
"788000","8.501971090670171","8.501971090670171","8.501971090670171"
"792000","8.421750663129973","8.421750663129973","8.421750663129973"
"796000","8.388814913448735","8.388814913448735","8.388814913448735"
"800000","8.353413654618475","8.353413654618475","8.353413654618475"
"804000","8.322237017310252","8.322237017310252","8.322237017310252"
"808000","8.658854166666666","8.658854166666666","8.658854166666666"
"812000","7.994350282485875","7.994350282485875","7.994350282485875"
"816000","8.108843537414966","8.108843537414966","8.108843537414966"
"820000","8.17687074829932","8.17687074829932","8.17687074829932"
"824000","8.156808803301239","8.156808803301239","8.156808803301239"
"828000","8.237704918032787","8.237704918032787","8.237704918032787"
"832000","8.577075098814229","8.577075098814229","8.577075098814229"
"836000","8.23448275862069","8.23448275862069","8.23448275862069"
"840000","7.861035422343324","7.861035422343324","7.861035422343324"
"844000","8.104395604395604","8.104395604395604","8.104395604395604"
"848000","8.184319119669876","8.184319119669876","8.184319119669876"
"852000","8.084239130434783","8.084239130434783","8.084239130434783"
"856000","8.203017832647463","8.203017832647463","8.203017832647463"
"860000","8.073270013568521","8.073270013568521","8.073270013568521"
"864000","8.371161548731642","8.371161548731642","8.371161548731642"
"868000","8.375838926174497","8.375838926174497","8.375838926174497"
"872000","8.227334235453315","8.227334235453315","8.227334235453315"
"876000","8.550335570469798","8.550335570469798","8.550335570469798"
"880000","8.361955085865258","8.361955085865258","8.361955085865258"
"884000","8.169398907103826","8.169398907103826","8.169398907103826"
"888000","8.21236559139785","8.21236559139785","8.21236559139785"
"892000","8.506493506493506","8.506493506493506","8.506493506493506"
"896000","8.262032085561497","8.262032085561497","8.262032085561497"
"900000","8.328877005347593","8.328877005347593","8.328877005347593"
"904000","8.20615796519411","8.20615796519411","8.20615796519411"
"908000","8.474801061007957","8.474801061007957","8.474801061007957"
"912000","8.537549407114625","8.537549407114625","8.537549407114625"
"916000","8.24631860776439","8.24631860776439","8.24631860776439"
"920000","8.270777479892761","8.270777479892761","8.270777479892761"
"924000","8.293650793650794","8.293650793650794","8.293650793650794"
"928000","8.633288227334235","8.633288227334235","8.633288227334235"
"932000","8.071625344352617","8.071625344352617","8.071625344352617"
"936000","8.413793103448276","8.413793103448276","8.413793103448276"
"940000","8.21476510067114","8.21476510067114","8.21476510067114"
"944000","7.909215955983494","7.909215955983494","7.909215955983494"
"948000","8.435828877005347","8.435828877005347","8.435828877005347"
"952000","8.333333333333334","8.333333333333334","8.333333333333334"
"956000","8.118279569892474","8.118279569892474","8.118279569892474"
"960000","8.108843537414966","8.108843537414966","8.108843537414966"
"964000","8.47913862718708","8.47913862718708","8.47913862718708"
"968000","8.08066759388039","8.08066759388039","8.08066759388039"
"972000","8.237762237762238","8.237762237762238","8.237762237762238"
"976000","7.938718662952646","7.938718662952646","7.938718662952646"
"980000","8.259668508287293","8.259668508287293","8.259668508287293"
"984000","8.255659121171771","8.255659121171771","8.255659121171771"
"988000","8.518024032042725","8.518024032042725","8.518024032042725"
"992000","8.412073490813649","8.412073490813649","8.412073490813649"
"996000","8.478543563068921","8.478543563068921","8.478543563068921"
"1000000","8.567674113009199","8.567674113009199","8.567674113009199"
"1004000","8.613333333333333","8.613333333333333","8.613333333333333"
"1008000","8.436268068331144","8.436268068331144","8.436268068331144"
"1012000","6.013513513513513","6.013513513513513","6.013513513513513"
"1016000","7.507374631268436","7.507374631268436","7.507374631268436"
"1020000","7.627365356622999","7.627365356622999","7.627365356622999"
"1024000","8.018741633199465","8.018741633199465","8.018741633199465"
"1028000","8.468586387434556","8.468586387434556","8.468586387434556"
"1032000","8.284923928077456","8.284923928077456","8.284923928077456"
"1036000","8.335625859697387","8.335625859697387","8.335625859697387"
"1040000","8.278580814717477","8.278580814717477","8.278580814717477"
"1044000","8.333333333333334","8.333333333333334","8.333333333333334"
"1048000","8.247011952191235","8.247011952191235","8.247011952191235"
"1052000","8.472972972972974","8.472972972972974","8.472972972972974"
"1056000","8.286852589641434","8.286852589641434","8.286852589641434"
"1060000","7.536231884057971","7.536231884057971","7.536231884057971"
"1064000","7.894736842105263","7.894736842105263","7.894736842105263"
"1068000","8.079561042524006","8.079561042524006","8.079561042524006"
"1072000","8.660477453580901","8.660477453580901","8.660477453580901"
"1076000","8.26685006877579","8.26685006877579","8.26685006877579"
"1080000","8.331108144192257","8.331108144192257","8.331108144192257"
"1084000","8.500651890482398","8.500651890482398","8.500651890482398"
"1088000","8.175675675675675","8.175675675675675","8.175675675675675"
"1092000","8.432432432432432","8.432432432432432","8.432432432432432"
"1096000","8.154681139755766","8.154681139755766","8.154681139755766"
"1100000","7.818181818181818","7.818181818181818","7.818181818181818"
"1104000","7.96472184531886","7.96472184531886","7.96472184531886"
"1108000","8.53211009174312","8.53211009174312","8.53211009174312"
"1112000","8.563899868247693","8.563899868247693","8.563899868247693"
"1116000","8.405405405405405","8.405405405405405","8.405405405405405"
"1120000","8.110661268556006","8.110661268556006","8.110661268556006"
"1124000","8.637566137566138","8.637566137566138","8.637566137566138"
"1128000","8.537234042553191","8.537234042553191","8.537234042553191"
"1132000","7.921348314606742","7.921348314606742","7.921348314606742"
"1136000","8.232876712328768","8.232876712328768","8.232876712328768"
"1140000","8.30163043478261","8.30163043478261","8.30163043478261"
"1144000","8.515519568151147","8.515519568151147","8.515519568151147"
"1148000","8.36241610738255","8.36241610738255","8.36241610738255"
"1152000","8.2907133243607","8.2907133243607","8.2907133243607"
"1156000","8.36870026525199","8.36870026525199","8.36870026525199"
"1160000","8.144611186903138","8.144611186903138","8.144611186903138"
"1164000","8.164642375168691","8.164642375168691","8.164642375168691"
"1168000","8.257372654155496","8.257372654155496","8.257372654155496"
"1172000","8.181818181818182","8.181818181818182","8.181818181818182"
"1176000","8.413333333333334","8.413333333333334","8.413333333333334"
"1180000","8.509803921568627","8.509803921568627","8.509803921568627"
"1184000","8.47883597883598","8.47883597883598","8.47883597883598"
"1188000","8.306010928961749","8.306010928961749","8.306010928961749"
"1192000","8.283783783783784","8.283783783783784","8.283783783783784"
"1196000","8.28146143437077","8.28146143437077","8.28146143437077"
"1200000","8.357810413885181","8.357810413885181","8.357810413885181"
"1204000","8.287292817679559","8.287292817679559","8.287292817679559"
"1208000","8.083109919571045","8.083109919571045","8.083109919571045"
"1212000","8.28042328042328","8.28042328042328","8.28042328042328"
"1216000","8.191780821917808","8.191780821917808","8.191780821917808"
"1220000","6.978851963746224","6.978851963746224","6.978851963746224"
"1224000","7.709815078236131","7.709815078236131","7.709815078236131"
"1228000","7.875507442489851","7.875507442489851","7.875507442489851"
"1232000","8.227334235453315","8.227334235453315","8.227334235453315"
"1236000","7.102102102102102","7.102102102102102","7.102102102102102"
"1240000","6.83385579937304","6.83385579937304","6.83385579937304"
"1244000","7.820689655172414","7.820689655172414","7.820689655172414"
"1248000","8.1267217630854","8.1267217630854","8.1267217630854"
"1252000","8.342465753424657","8.342465753424657","8.342465753424657"
"1256000","8.466666666666667","8.466666666666667","8.466666666666667"
"1260000","8.264352469959947","8.264352469959947","8.264352469959947"
"1264000","8.054054054054054","8.054054054054054","8.054054054054054"
"1268000","8.35800807537012","8.35800807537012","8.35800807537012"
"1272000","8.17938420348059","8.17938420348059","8.17938420348059"
"1276000","7.911646586345381","7.911646586345381","7.911646586345381"
"1280000","8.024032042723631","8.024032042723631","8.024032042723631"
"1284000","8.15159574468085","8.15159574468085","8.15159574468085"
"1288000","7.991803278688525","7.991803278688525","7.991803278688525"
"1292000","8.11217510259918","8.11217510259918","8.11217510259918"
"1296000","8.44621513944223","8.44621513944223","8.44621513944223"
"1300000","8.236914600550964","8.236914600550964","8.236914600550964"
"1304000","8.15825375170532","8.15825375170532","8.15825375170532"
"1308000","8.117326057298772","8.117326057298772","8.117326057298772"
"1312000","7.747489239598278","7.747489239598278","7.747489239598278"
"1316000","7.310443490701002","7.310443490701002","7.310443490701002"
